Username,followers,listed_count,degree,mentioned
EpicManectric,21,1,0.0005384063173007,2
bunnypierrot,1039,11,0.0003589375448671,2
omegaro,2714,22,0.0001794687724335,2
SuaveVillain,1107,60,0.0005384063173007,2
twilisita,2080,51,0.0003589375448671,2
Muffn_boi,227,2,0.0003589375448671,2
metal_hera,18,0,0.0003589375448671,2
NovatosTwitch,3797,12,0.0003589375448671,2
EvoHannan,14354,72,0.0003589375448671,2
ownnnwo,213,4,0.0003589375448671,2
Megasan3,542,3,0.0005384063173007,2
boomslambritt,200,3,0.0003589375448671,2
BarritaDePinia,127,0,0.0005384063173007,2
MrRavenclaw95,233,11,0.0003589375448671,2
BLAZINGKNIGHT50,2458,4,0.0003589375448671,2
ScowshMolosh,961,11,0.0003589375448671,2
ColfdraLegend,14,0,0.0001794687724335,2
DouggernaughtTV,648,10,0.0005384063173007,2
Warbot400,1441,13,0.0003589375448671,2
K0ngBuster,599,13,0.0003589375448671,2
jinjatea,470,1,0.0008973438621679,2
Archlord_Haku,1018,11,0.0005384063173007,2
CengizMan,415,12,0.0001794687724335,2
TrinityBruns,58,0,0.0010768126346015,2
stardewmochi,415,15,0.0003589375448671,2
HyrulePod,104,0,0.0007178750897343,2
ResetEraNT,3234,0,0.0003589375448671,2
thedatty,6,0,0.0003589375448671,2
Sami_Melody,418,0,0.0003589375448671,2
YoKaiKingEnma,131,8,0.0003589375448671,2
ChaiPanDuh,126,3,0.0003589375448671,2
fluttergutz,1088,25,0.0003589375448671,2
therealtakarita,6993,64,0.0001794687724335,2
thereplicant85,42,0,0.0003589375448671,2
awildjessichu,5608,38,0.0005384063173007,2
derrickg1126,1415,12,0.0003589375448671,2
tlachingon,892,3,0.0003589375448671,2
osugamer69,578,17,0.0003589375448671,2
SkeemSaam3,546840,145,0.0003589375448671,2
TheeCosmicQueen,1834,4,0.0003589375448671,2
CaixistaV,215,0,0.0003589375448671,2
NaZyrus07,554,3,0.0003589375448671,2
Ex_Mosquito,447,7,0.0003589375448671,2
GluffOfficial,1005,6,0.0005384063173007,2
MKStayOnTarget,885,16,0.0003589375448671,2
FreckledRanger,48,2,0.0003589375448671,2
RGONZALEZ1978,464,3,0.0003589375448671,2
jellyscare,2204,57,0.0003589375448671,2
smog_fog,948,2,0.0005384063173007,2
PastorXbox,9482,35,0.0003589375448671,2
ProZD,757332,872,0.0003589375448671,2
ShrinesLegacy,1852,41,0.0003589375448671,2
GabrielWars,5995,17,0.0003589375448671,2
ratsoalbion,2247,59,0.0003589375448671,2
mr_isaacs,23023,1128,0.0003589375448671,2
Mack_Attack22,149,10,0.0003589375448671,2
mystery_zelda,56,0,0.0003589375448671,2
PapaKennMedia,1172,78,0.0005384063173007,2
SGH_RTs,43844,103,0.0003589375448671,2
JoeCoolXbox,1946,6,0.0003589375448671,2
itsJoshualive,54,0,0.0005384063173007,2
FEARLESSCHRIS8,1003,30,0.0003589375448671,2
Rapid__RTs,11718,63,0.0003589375448671,2
VivSquatch,487,8,0.0003589375448671,2
MarsStudio1970,883,3,0.0003589375448671,2
gng_ssb,2847,10,0.0003589375448671,2
jzpfplaying,27720,95,0.0003589375448671,2
PKLemonZ,457,5,0.0005384063173007,2
NysyxTwitch,6741,8,0.0003589375448671,2
EniLyart,479,5,0.0003589375448671,2
MelodicPace,1018,7,0.0003589375448671,2
xMANGEMORTSQUAD,2412,2,0.0003589375448671,2
MainframeCore,28,0,0.0003589375448671,2
MahDryBread,22019,35,0.0003589375448671,2
WillyG_21_,379,1,0.0003589375448671,2
Lemon_Zelda,1060,5,0.0001794687724335,2
sosotruco,141,1,0.0003589375448671,2
LyricOfWisdom,8765,71,0.0003589375448671,2
geoffkeighley,1385403,4506,0.0003589375448671,2
Rhoam_zelda,83,0,0.0003589375448671,2
eno_games1,2254,28,0.0003589375448671,2
Lapowski,359,0,0.0005384063173007,2
LAimee76,1245,9,0.0005384063173007,2
kinkymation,170982,658,0.0003589375448671,2
CreatorFm,989,18,0.0003589375448671,2
Tiu_JowYT,1819,12,0.0003589375448671,2
Tearastar,11313,29,0.0003589375448671,2
maryann2573,2177,21,0.0005384063173007,2
FFXIV_Suki,222,2,0.0003589375448671,1
PatatahSwag,931,6,0.0003589375448671,1
bobaangelos,164,2,0.0003589375448671,1
SexiestViera,875,2,0.0003589375448671,1
absolutely_luxo,2245,9,0.0001794687724335,1
otto_de,34114,442,0.0003589375448671,1
Tuddcarol1,12821,7,0.0001794687724335,1
DarkAspie,964,15,0.0001794687724335,1
hahananoyo,463,19,0.0003589375448671,1
ViiMorteArt,11835,120,0.0001794687724335,1
HunterHolcombe9,49,0,0.0003589375448671,1
OCharleys,7415,87,0.0001794687724335,1
ETGers,567,7,0.0003589375448671,1
Totti619,122,3,0.0001794687724335,1
luthorkarazorel,254,7,0.0003589375448671,1
Vash4e,54,2,0.0003589375448671,1
Alvarosbsn,201,2,0.0001794687724335,1
priime25,71,0,0.0001794687724335,1
reynn92,16,0,0.0001794687724335,1
LawrenceWriting,8186,64,0.0003589375448671,1
unclegamer1,1,0,0.0001794687724335,1
PatientlyRaging,92,1,0.0003589375448671,1
Italian_Hobbit,196,4,0.0003589375448671,1
KofiAmankwaaJr,412,20,0.0003589375448671,1
solohealer,443,14,0.0003589375448671,1
BandanaDeeSSBU,4632,9,0.0003589375448671,1
TLoCam,2189,12,0.0003589375448671,1
dontstopfightn,4,0,0.0003589375448671,1
LordCalo,182,1,0.0001794687724335,1
carzavol,661,13,0.0003589375448671,1
rainily15,44,0,0.0003589375448671,1
SigittaNew,59,0,0.0003589375448671,1
brischeese12,148,6,0.0003589375448671,1
kianamaiart,337396,1601,0.0001794687724335,1
DavidRampley1,2,0,0.0003589375448671,1
KingLucario448,116,5,0.0003589375448671,1
AstroSky15,229,2,0.0003589375448671,1
PeriPeri_42,48,0,0.0003589375448671,1
erncrossing,3141,15,0.0003589375448671,1
Ozz_Mejia,1346,61,0.0005384063173007,1
SpaceGothKitKat,23,0,0.0001794687724335,1
gumchate,94,1,0.0003589375448671,1
NevermindMach,5,0,0.0003589375448671,1
martinmattl,195,0,0.0003589375448671,1
waterloumiller,1701,22,0.0001794687724335,1
TempestMonty,320,0,0.0003589375448671,1
Im_notafish,16,0,0.0003589375448671,1
little_chibs,388,12,0.0003589375448671,1
picorilev,1137,11,0.0003589375448671,1
Zexxios,353,8,0.0003589375448671,1
Hiino100,162,6,0.0003589375448671,1
kriideluisi,376,1,0.0003589375448671,1
SoyOjoker,792,21,0.0003589375448671,1
SophieIsMid,70,0,0.0003589375448671,1
NINETIESWITCH,1041,7,0.0003589375448671,1
kmartt10,118,1,0.0001794687724335,1
beetle_fucker,238,1,0.0003589375448671,1
questingbunny,440,2,0.0003589375448671,1
Rodrisen_,52,2,0.0003589375448671,1
gameandglam,9582,1,0.0003589375448671,1
ChampionZelda,9354,4,0.0001794687724335,1
Cureoflove,104,0,0.0003589375448671,1
SykesCharlie,315133,3393,0.0001794687724335,1
ellle_em,69609,348,0.0001794687724335,1
AlieLerArt,6844,34,0.0003589375448671,1
benac,874,29,0.0003589375448671,1
pixeljadeart,963,10,0.0003589375448671,1
Scifi_SpaceTech,5,0,0.0003589375448671,1
shinjiyamane,1691,0,0.0003589375448671,1
HummingVixen,80,0,0.0003589375448671,1
cletus0297,718,32,0.0001794687724335,1
itssobadpod,30,0,0.0003589375448671,1
KotatsuAkira,148,4,0.0003589375448671,1
LookoutBrdcst,114,0,0.0003589375448671,1
miguel97mtz,224,0,0.0003589375448671,1
Gugalizando,765,5,0.0003589375448671,1
GrantsOnGames,41,0,0.0003589375448671,1
Skyze09,473,0,0.0003589375448671,1
zelderfreak,386,3,0.0003589375448671,1
LeoNeedspie,88,1,0.0003589375448671,1
S_P_Burke,444,29,0.0003589375448671,1
PennieDPortgas,1025,12,0.0003589375448671,1
ghiblicuIture,515,9,0.0003589375448671,1
JonyRamirez_,516,7,0.0003589375448671,1
milkytanuki,129,0,0.0001794687724335,1
that_Deus,293,3,0.0001794687724335,1
twitchpr0mo,5767,8,0.0001794687724335,1
LyraStarcaller,192,3,0.0001794687724335,1
lyuude,125,2,0.0003589375448671,1
LordValTwitch,2732,16,0.0001794687724335,1
SamCherry735,101,2,0.0003589375448671,1
timtomsama,110,0,0.0003589375448671,1
Eevoxx456W,1324,20,0.0003589375448671,1
Pro_Panda_Plays,1872,3,0.0003589375448671,1
TermNerdy,234,1,0.0003589375448671,1
markankaro3,58,0,0.0003589375448671,1
maaarythia,758,9,0.0003589375448671,1
dargon_dargon,280,57,0.0003589375448671,1
manwhohatesfun,2025,52,0.0003589375448671,1
larsamatsu,293,9,0.0003589375448671,1
SquallDawg,257,3,0.0001794687724335,1
adavaco,23381,22,0.0001794687724335,1
BrianVaughnVA,2328,22,0.0003589375448671,1
Its_JustLynn,281,5,0.0003589375448671,1
minister_gold,114,1,0.0003589375448671,1
I_Sempiternal,445,3,0.0001794687724335,1
stocjia,14379,62,0.0001794687724335,1
KilobyteKeith,249,1,0.0003589375448671,1
faithdrawsmoore,224,0,0.0003589375448671,1
PozziSoft,1803,24,0.0001794687724335,1
cosmashanti,1252,7,0.0003589375448671,1
GoodForxYuux,373,3,0.0003589375448671,1
aleximouche,172,4,0.0003589375448671,1
StabbinsMcGee,1181,8,0.0003589375448671,1
DreamsInk92,454,3,0.0003589375448671,1
onedoreeto,659,0,0.0001794687724335,1
thebuckeyegamer,1053,26,0.0003589375448671,1
shantakutyou,154,11,0.0003589375448671,1
SabinaNoRxp,308,1,0.0003589375448671,1
Xeknos,189,0,0.0003589375448671,1
Retrogamebrews,11679,107,0.0001794687724335,1
RevedTV,175929,79,0.0001794687724335,1
GamerShory,730,3,0.0003589375448671,1
_hunterpadilla_,332,4,0.0003589375448671,1
FRESHEGOKID,30636,45,0.0001794687724335,1
WEAPONYZ,1016,14,0.0003589375448671,1
IGNitalia,12947,125,0.0003589375448671,1
juliahoek_,47,0,0.0003589375448671,1
GondolaHel,75,1,0.0003589375448671,1
dangerdougyt,2214,14,0.0003589375448671,1
Txabier,801,10,0.0001794687724335,1
JLerogue,503,4,0.0001794687724335,1
glomestown,1573,9,0.0001794687724335,1
SereneDragon3,408,4,0.0001794687724335,1
Twwotaz,33,5,0.0003589375448671,1
BryceC2000,7,0,0.0003589375448671,1
BIS3XUALISM,163,3,0.0,1
VyriaDurav,466,1,0.0001794687724335,1
Mime_Jr11,895,0,0.0003589375448671,1
intuXanadu,11532,85,0.0001794687724335,1
paraspectre,130,0,0.0005384063173007,1
LAVEESHA_,1999,36,0.0,1
Tarkanome,15,0,0.0001794687724335,1
Konanthehylian,13,1,0.0003589375448671,1
RoysOurBoySSB4,425,0,0.0001794687724335,1
gnarcader,85,2,0.0003589375448671,1
Lunaria961,56,0,0.0003589375448671,1
GlaxyDDR,128,0,0.0003589375448671,1
JVGM98,314,14,0.0003589375448671,1
sphealynn,16,0,0.0003589375448671,1
t00frazzled,38,0,0.0003589375448671,1
IzzyOnYaTL,236,2,0.0003589375448671,1
Ibiceus,142,0,0.0003589375448671,1
bakuohs,65,0,0.0003589375448671,1
spideyfan42069,87,0,0.0003589375448671,1
Melancthe_,138,1,0.0003589375448671,1
Dr_C_LOS,4167,94,0.0003589375448671,1
JacksonLennox3,146,0,0.0001794687724335,1
Swillillilly,688,2,0.0003589375448671,1
fearthenorms,374,1,0.0,1
NaukoNSFW,3654,28,0.0003589375448671,1
KazanNeko,230,5,0.0003589375448671,1
MusicZelda,2799,13,0.0003589375448671,1
KinitaArts,1012,8,0.0001794687724335,1
CrispyDm,94,0,0.0001794687724335,1
Vohris,859,0,0.0001794687724335,1
PiundMmel,74,3,0.0003589375448671,1
plumb0bcrossing,515,1,0.0001794687724335,1
KioRaka,4088,22,0.0003589375448671,1
AllBlues2020,8708,130,0.0003589375448671,1
BreBre_kun,43,1,0.0001794687724335,1
Channel019,120,8,0.0003589375448671,1
wlw_yearning,1829,16,0.0003589375448671,1
ProfessorNerdly,296,8,0.0001794687724335,1
LyssLyss15,1431,0,0.0003589375448671,1
TheGreatMoltar,20,2,0.0003589375448671,1
paolaramone,463,10,0.0003589375448671,1
AlexMichnowicz,1126,19,0.0010768126346015,1
Baste_bis,668,1,0.0001794687724335,1
LouLouCoreSR,430,7,0.0003589375448671,1
Charsfx,124,0,0.0003589375448671,1
BluZ_Bird,21,1,0.0003589375448671,1
FENNECPARTY,3309,26,0.0,1
BitchImFatJesus,1776,5,0.0003589375448671,1
Iowpoly,387,9,0.0003589375448671,1
MatiJeCrois,190,4,0.0001794687724335,1
UNIQLO_France,21957,134,0.0001794687724335,1
npcmx,17,2,0.0003589375448671,1
loogi_07,3259,64,0.0001794687724335,1
cassioppe,1910,32,0.0001794687724335,1
goblinoctopus,146,3,0.0003589375448671,1
Gears_Of_Magic,14,0,0.0003589375448671,1
ErlexSaiyan,131,0,0.0003589375448671,1
medievalhistory,16794,404,0.0003589375448671,1
joethom40668470,5,0,0.0003589375448671,1
ACinthe715,431,22,0.0003589375448671,1
KnightoftheLP,2091,10,0.0003589375448671,1
BadGameRJ,1132,4,0.0003589375448671,1
Kiphagames,39,0,0.0003589375448671,1
moonchildstkn,339,8,0.0003589375448671,1
KrezOfTheWild,44,1,0.0003589375448671,1
yaoibunga,542,1,0.0003589375448671,1
3DWorldMag,72108,1633,0.0003589375448671,1
KAdantchede,2320,7,0.0003589375448671,1
_Freyja23,299,5,0.0003589375448671,1
Havas_Events,4680,118,0.0001794687724335,1
ofnrstudios,1036,9,0.0003589375448671,1
TeamTheStorm,541,4,0.0001794687724335,1
AdrienValentin3,4,0,0.0003589375448671,1
dawnandstars,198,6,0.0003589375448671,1
TLoZeldaES,631,2,0.0003589375448671,1
LeSeulFleo,88,1,0.0003589375448671,1
zackreese,3110,106,0.0003589375448671,1
bell_ripper94,2216,19,0.0001794687724335,1
Falipay1,0,0,0.0003589375448671,1
taball1,2442,50,0.0003589375448671,1
Selesny,2533,11,0.0001794687724335,1
James_Librarian,538,5,0.0003589375448671,1
ALfairhousing,104,1,0.0003589375448671,1
32XWORLD,3,0,0.0001794687724335,1
Gungnir626,122,1,0.0003589375448671,1
ahrtista,49,1,0.0003589375448671,1
JNButlerArt,1298,25,0.0001794687724335,1
ElphaReads,307,13,0.0003589375448671,1
MystiqueSiren,1918,36,0.0001794687724335,1
RxngelDiego,242,0,0.0003589375448671,1
SanShou12,3,0,0.0001794687724335,1
thejustryan,1732,8,0.0005384063173007,1
_Dayspringg,75,1,0.0003589375448671,1
JamesAReillyMus,427,3,0.0003589375448671,1
ImTheUs3r,2594,15,0.0003589375448671,1
Luke_logans,38,1,0.0003589375448671,1
Uri_ELOY,288,4,0.0001794687724335,1
ChumblesFluffy,120,0,0.0003589375448671,1
ColetteFreedman,9247,58,0.0003589375448671,1
RossVarner,1550,16,0.0003589375448671,1
_pedruto,101,1,0.0003589375448671,1
SurkiTV,355,4,0.0001794687724335,1
NaviJenkins,307,1,0.0003589375448671,1
MadCatPersonal,96,5,0.0003589375448671,1
Chaosriders,75,1,0.0003589375448671,1
ZenkoLespadon,265,1,0.0001794687724335,1
brandcodedesign,34722,349,0.0003589375448671,1
monkqn,8446,8,0.0021536252692031,1
natashouu,130,5,0.0003589375448671,1
youngkid9,185,0,0.0001794687724335,1
majora_rebel,464,4,0.0003589375448671,1
SuperMegaTrev64,244,3,0.0001794687724335,1
charlinful,295,2,0.0003589375448671,1
RoXtendo,1152,3,0.0003589375448671,1
evantually__,847,7,0.0003589375448671,1
MaryEllenKatz,263,19,0.0003589375448671,1
hispterkyooko,120,2,0.0003589375448671,1
fuegoymar1,187,0,0.0008973438621679,1
Abejita_love,1506,4,0.0001794687724335,1
Alluminor,221,2,0.0003589375448671,1
NoSleevesGaming,9365,32,0.0001794687724335,1
Sornimmos1,41,0,0.0003589375448671,1
H3yo__,86,1,0.0003589375448671,1
NintenZ,1978,59,0.0001794687724335,1
DiceStew,389,1,0.0003589375448671,1
AivanSwitch,971,45,0.0001794687724335,1
YoshiGM,805,6,0.0001794687724335,1
VintageVanburb,247,1,0.0003589375448671,1
doofus_dr,47,3,0.0003589375448671,1
Spicetag,996,271,0.0003589375448671,1
93rachel_,194,3,0.0003589375448671,1
bussyking69,7439,8,0.0001794687724335,1
dudski,787,13,0.0003589375448671,1
DragonFestival4,736,10,0.0003589375448671,1
CollectNintendo,3875,27,0.0003589375448671,1
croatcajun,111,1,0.0001794687724335,1
AlolanRaichu92,210,5,0.0003589375448671,1
FluffyOfTheMoon,2042,32,0.0001794687724335,1
oshuaj,438,41,0.0003589375448671,1
53_zelda,164,1,0.0001794687724335,1
Bibblebobert,44,1,0.0003589375448671,1
FabricMagpie,635,17,0.0001794687724335,1
HomemakerSudie,98,1,0.0003589375448671,1
EdgevilleG,89,1,0.0003589375448671,1
JoyKillB1ll,396,3,0.0003589375448671,1
HorizonUnion,58984,46,0.0001794687724335,1
jbell9615,213,1,0.0003589375448671,1
WBVRich,1807,71,0.0003589375448671,1
Linksliltri4ce,124,3,0.0003589375448671,1
XeroxCopycat,1125,42,0.0001794687724335,1
raidenbestgirl,118,1,0.0003589375448671,1
DAMI_CORE,154,1,0.0005384063173007,1
JuanSoloWing,92,10,0.0001794687724335,1
KitosTV,6801,25,0.0003589375448671,1
XinguIarity,396,8,0.0003589375448671,1
kalimonstar,57,1,0.0003589375448671,1
vrf_rotondo,1426,14,0.0003589375448671,1
Fehnnis,250,1,0.0003589375448671,1
schroedingerBox,234,5,0.0001794687724335,1
Evil827_,22,0,0.0003589375448671,1
tarantnla,12,0,0.0001794687724335,1
AndMelee,89,0,0.0003589375448671,1
GregoryEstall,79,0,0.0003589375448671,1
predadoalfa,24586,1,0.0001794687724335,1
ChristinaTasty,30889,72,0.0001794687724335,1
CageJRPGFanatic,886,28,0.0001794687724335,1
IsabelleRaven,16419,104,0.0001794687724335,1
LoserMLW,845,16,0.0007178750897343,1
sleepytimeposs,375,2,0.0003589375448671,1
MannoXv,417,7,0.0001794687724335,1
Reem_ib16,142,5,0.0003589375448671,1
Axelblvze,166,6,0.0003589375448671,1
AlexQRyan,1518,46,0.0003589375448671,1
drummarico,100,3,0.0003589375448671,1
scrubicius,33,0,0.0001794687724335,1
ghostblade1999,263,1,0.0003589375448671,1
kazuleaves,190,10,0.0003589375448671,1
itsmuffy_,352,2,0.0001794687724335,1
Sharito742,2296,15,0.0001794687724335,1
HylianReaper,0,0,0.0003589375448671,1
terraknight23,48,0,0.0003589375448671,1
RetroplayerOne1,219,5,0.0003589375448671,1
NENE_CRATER,122,0,0.0003589375448671,1
Spartanforlife,125,2,0.0003589375448671,1
Mr_whistlepig,960,28,0.0003589375448671,1
srpepe,475,2,0.0003589375448671,1
JusticeLeague,121583,766,0.0001794687724335,1
DiabloSensei,92,1,0.0003589375448671,1
JJtheEnton,803,24,0.0003589375448671,1
KazinWho,178,6,0.0003589375448671,1
minion_east,116,3,0.0003589375448671,1
PMGPSW,475,12,0.0003589375448671,1
R4CHELRO1H,64,0,0.0003589375448671,1
RafaGimen3z,1549,18,0.0001794687724335,1
NeoGAFThreads,317,12,0.0003589375448671,1
gabrielaperes_,1169,5,0.0001794687724335,1
Kamrom,18,0,0.0005384063173007,1
billyK___,758,1,0.0003589375448671,1
rshunter88,1095,74,0.0003589375448671,1
Valxea,276,4,0.0003589375448671,1
The1llusiveMan,409,21,0.0003589375448671,1
KRoolKountry,6030,22,0.0001794687724335,1
bry10022,2,0,0.0005384063173007,1
TimelessHxro,604,4,0.0003589375448671,1
LegendofRebekah,1241,1,0.0003589375448671,1
SandyBeachJack,11,0,0.0003589375448671,1
jakefriend_dev,6237,70,0.0001794687724335,1
goldeneyedxaela,430,0,0.0003589375448671,1
CammyWammy0507,1061,28,0.0003589375448671,1
TruGiffers,4404,22,0.0001794687724335,1
TheWolfking_29,1906,5,0.0,1
LazarusTRP,31,0,0.0003589375448671,1
TheCrossingMio,458,0,0.0001794687724335,1
zelda_0001,5940,52,0.0001794687724335,1
news10nbc,126101,911,0.0001794687724335,1
Hares_Forwen,266,2,0.0001794687724335,1
eniyoutubermsm,731,5,0.0003589375448671,1
Hbomberguy,365358,807,0.0001794687724335,1
BBCNews,13711214,48414,0.0001794687724335,1
Aplica_Marcao,1693,16,0.0003589375448671,1
KawaiiMariaUwU,348,5,0.0001794687724335,1
Press_B_Studios,521,8,0.0003589375448671,1
frankisame,955,6,0.0003589375448671,1
csjorda,1618,9,0.0001794687724335,1
draconetto,227,2,0.0003589375448671,1
zelda_player_10,66,0,0.0001794687724335,1
cjelskerlink,214,5,0.0003589375448671,1
Renart_Dioramas,55,0,0.0003589375448671,1
PunkishRiot,98,5,0.0003589375448671,1
tpose_len_sim,355,5,0.0001794687724335,1
petercaldwell,531,22,0.0003589375448671,1
TwitchDE,157793,195,0.0003589375448671,1
zelda_mcrae,35,0,0.0001794687724335,1
hlgkxticlyv,122,2,0.0003589375448671,1
Freenicius,729,6,0.0001794687724335,1
streamr_es,19144,27,0.0001794687724335,1
Tony_RDTN,927,25,0.0001794687724335,1
RyanMichero,1074,10,0.0003589375448671,1
Aimeestrasza,1294,29,0.0003589375448671,1
OneStepAheadd,129,7,0.0003589375448671,1
juanmi_talent,157,2,0.0001794687724335,1
Fenrir12371,64,0,0.0003589375448671,1
BenjaminoW27,70,0,0.0003589375448671,1
SaltwaterShard,80,1,0.0003589375448671,1
rodrigocoelhoc,32872,89,0.0001794687724335,1
bakapawn,675,14,0.0003589375448671,1
xaiirofreaza,2838,7,0.0001794687724335,1
chidaboomer,226,2,0.0003589375448671,1
nightcrwlrs,585,37,0.0003589375448671,1
HootyhooCL,9669,53,0.0001794687724335,1
ohnur_7,166,0,0.0003589375448671,1
bigthemama,61,1,0.0003589375448671,1
iamzvr1,63,3,0.0001794687724335,1
miiscara,6180,23,0.0008973438621679,1
AShadowLink,762,16,0.0003589375448671,1
nani6400,15,0,0.0001794687724335,1
wannacub,1180,26,0.0003589375448671,1
CDHCast,2751,34,0.0003589375448671,1
Parachutin_Link,791,6,0.0005384063173007,1
_MissClick_,33196,124,0.0001794687724335,1
wafflesOmega,419,7,0.0003589375448671,1
XeroTek,68,0,0.0003589375448671,1
VitisSweets,443,6,0.0003589375448671,1
KSASMROFFICIAL,18661,28,0.0001794687724335,1
lamerecaduc,1108,7,0.0003589375448671,1
Anne_Hidalgo,1546038,5114,0.0001794687724335,1
EPluribusUnumYT,586,4,0.0003589375448671,1
AxxRess,383,0,0.0003589375448671,1
HeyoSatsu,87,3,0.0001794687724335,1
RandomName256,81,0,0.0003589375448671,1
VanceofJourney,29,0,0.0003589375448671,1
ExplicitJohnson,282,56,0.0003589375448671,1
KyminFriends,753,18,0.0003589375448671,1
UmbraTheHero,123,1,0.0001794687724335,1
soulkibble,11830,78,0.0003589375448671,1
Prein_RS,30,1,0.0003589375448671,1
Longplay_Games,4565,38,0.0003589375448671,1
RhapeSeuhans,463,2,0.0003589375448671,1
MST3KOGamers,13,0,0.0003589375448671,1
ADARKDAYWRITER1,499,8,0.0003589375448671,1
sunuala,845,5,0.0012562814070351,1
killuanap,89,2,0.0003589375448671,1
jmiani13,1291,12,0.0001794687724335,1
Darkshicreation,143,8,0.0001794687724335,1
MelodynoKakera,49,0,0.0003589375448671,1
_wishcraft,782,7,0.0001794687724335,1
ovacionweb,73822,283,0.0001794687724335,1
CatharineHoey,129403,805,0.0001794687724335,1
TheeBrianJ,453,15,0.0003589375448671,1
ToshiroHyuga,168,1,0.0003589375448671,1
MagicalRhombus,9,0,0.0003589375448671,1
TheAnomalocaris,368,6,0.0003589375448671,1
MacchiatoLeMeow,621,0,0.0003589375448671,1
IRender3d,0,0,0.0003589375448671,1
GBASPGamer,1355,40,0.0003589375448671,1
Sefsef_BJ,255,0,0.0003589375448671,1
spaget_boi,69,2,0.0001794687724335,1
ultr4nerd,450,0,0.0001794687724335,1
Miss_Emegemar,107,1,0.0001794687724335,1
LeMisteriorsous,299,22,0.0003589375448671,1
Matsuuzo,198,2,0.0001794687724335,1
IsolateAndChill,848,5,0.0003589375448671,1
DocOwer,258,1,0.0001794687724335,1
rosecolorboy,13044,290,0.0,1
Stealth40k,48864,249,0.0001794687724335,1
ODellHarmonJr,2068,35,0.0007178750897343,1
Smileydude689,438,0,0.0001794687724335,1
SaltyBucksInc,36,0,0.0003589375448671,1
StrMune,722,6,0.0001794687724335,1
AdamPannel,48,0,0.0003589375448671,1
GrayDayStudio,1167,41,0.0003589375448671,1
Jorphdan,3744,51,0.0001794687724335,1
ben_alterman,382,15,0.0003589375448671,1
xbox_awesome,30235,73,0.0003589375448671,1
johnswayze9958,19,0,0.0001794687724335,1
LisaHignett,7956,188,0.0003589375448671,1
Bleach_Bae,14823,63,0.0001794687724335,1
MrJoeWilde,109,3,0.0003589375448671,1
JCBLPs,2086,8,0.0003589375448671,1
howlofdawn,16,0,0.0001794687724335,1
vriskacoded,1136,28,0.0003589375448671,1
orcamist,40,1,0.0001794687724335,1
W1tchin,1732,20,0.0003589375448671,1
RyanMattson_,27,0,0.0003589375448671,1
matthew70798,210,3,0.0003589375448671,1
Promo_Twitch_RT,2513,7,0.0001794687724335,1
alexc_velo,1162,35,0.0003589375448671,1
parker_rawrs,1049,14,0.0003589375448671,1
AshBlossomx,7,0,0.0003589375448671,1
abyssalcowboy,385,4,0.0003589375448671,1
RadicalCapitol,89,0,0.0003589375448671,1
DonaldMustard,1108869,1244,0.0001794687724335,1
z_y94ger,438,0,0.0001794687724335,1
fruiteyloopz,723,8,0.0003589375448671,1
ZackMorrison18,3443,62,0.0005384063173007,1
Stenzor798,69,3,0.0003589375448671,1
19myle,520,3,0.0001794687724335,1
fondaisferal,1670,7,0.0003589375448671,1
VyperBaby23,915,5,0.0001794687724335,1
Shiyonasan,141,1,0.0003589375448671,1
RNinjask,170,5,0.0001794687724335,1
Velberan,58851,92,0.0001794687724335,1
betocreativo,1591,40,0.0001794687724335,1
ChiggityChives,765,3,0.0003589375448671,1
DantChild,76,2,0.0001794687724335,1
QvorumN,35,0,0.0001794687724335,1
RogerEC07,215,0,0.0003589375448671,1
StreamsEspanol,10151,49,0.0001794687724335,1
Kike_dleon,527,0,0.0001794687724335,1
bratspeedruns,1580,7,0.0001794687724335,1
good_knights21,582,10,0.0003589375448671,1
Julien_Lesieur,243,9,0.0003589375448671,1
DXNVSTY,2309,7,0.0001794687724335,1
jthacker785,26,0,0.0003589375448671,1
TheQuinnsFavor,1173,15,0.0001794687724335,1
CavernaGamer,18068,34,0.0001794687724335,1
HatchlingDM,7754,66,0.0003589375448671,1
DiegoKermit,3135,47,0.0001794687724335,1
gamingislifexox,31,2,0.0003589375448671,1
jamiejjoan,715,5,0.0003589375448671,1
daraxpon,165,3,0.0003589375448671,1
GaneneDaGriffox,366,19,0.0003589375448671,1
AlexRochonVA,12484,47,0.0003589375448671,1
zomboio,382,2,0.0003589375448671,1
dotjretion,390,6,0.0003589375448671,1
BabiiCrittle,128,0,0.0003589375448671,1
ShonaAdventures,1241,64,0.0003589375448671,1
RuggedTheDragon,619,30,0.0003589375448671,1
Crowmiks,108,4,0.0003589375448671,1
LadyofPineapple,500,2,0.0003589375448671,1
XC_Gallego,533,24,0.0003589375448671,1
rhiannonbluebab,237777,359,0.0001794687724335,1
F_ScottFitz,68026,416,0.0003589375448671,1
ShakeNBakey,872,0,0.0003589375448671,1
NeedthatAftussy,227,3,0.0003589375448671,1
Miketheswan,687,0,0.0001794687724335,1
3dsKnight,231,12,0.0003589375448671,1
DavenTylerFultz,1500,9,0.0001794687724335,1
stein_cami,89,2,0.0003589375448671,1
mitchprime,88,2,0.0003589375448671,1
AustinFabejenko,436,2,0.0003589375448671,1
panda_brady,756,11,0.0003589375448671,1
manjirv,48,0,0.0003589375448671,1
